,batch_interrupt_received,best_valid_accuracy,bestsave_valid_accuracy,cbtest_CN_test_2500ex.txt_accuracy,epoch_interrupt_received,epoch_started,epochs_done,iterations_done,log,received_first_batch,resumed_from,test_CN.10k.txt_accuracy,time_initialization,time_read_data_this_batch,time_read_data_this_epoch,time_read_data_total,time_train_this_batch,time_train_this_epoch,time_train_total,train_accuracy,train_cost,training_finish_requested,training_started,valid_accuracy,valid_accuracy_best_so_far,valid_accuracy_best_so_far_patience_epochs,validation_CN.10k.txt_accuracy
10,False,0.613,0.613,0.562,False,True,2.0,8000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.383815887157,,0.856981277466,,6.99506473541,575.531286716,,4639.74943352,0.71396969697,1.68456339836,,True,0.6075,,2.0,0.365935214211
11,False,0.6215,0.6215,0.574,False,True,2.0,9000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.385830947078,,0.869060993195,,7.86412572861,579.913587332,,5219.66302085,0.731272727273,1.62016201019,,True,0.6215,True,2.0,0.381922675026
12,False,0.6225,0.6225,0.5664,False,True,2.0,10000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.389967122707,,0.869966983795,,8.7340927124,580.779193878,,5800.44221473,0.728909090909,1.61428570747,,True,0.6225,True,2.0,0.375757575758
13,False,0.63,0.63,0.5848,False,False,3.0,10950.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.398875808675,,,3.14116454124,9.54066610336,,2107.52097797,6345.79889441,,,,True,0.63,True,2.0,0.391536050157
14,False,0.63,0.63,0.5764,False,True,3.0,11000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.379361544172,,0.852252244949,,9.58634495735,574.869192123,,6375.31140685,0.731949494949,1.61958742142,,True,0.622,,2.0,0.373563218391
15,False,0.63,0.63,0.5708,False,True,3.0,12000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.375225368544,,0.859047651291,,10.4453926086,573.702102423,,6949.01350927,0.828545454545,1.13630890846,,True,0.6195,,2.0,0.361024033438
16,False,0.63,0.63,0.564,False,True,3.0,13000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.370558913989,,0.883015632629,,11.3284082413,579.483042002,,7528.49655128,0.813272727273,1.21564769745,,True,0.6205,,2.0,0.361755485893
17,False,0.63,0.63,0.5692,False,True,3.0,14000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.381164492523,,0.850507259369,,12.1789155006,575.158304691,,8103.65485597,0.799333333333,1.27709555626,,True,0.621,,2.0,0.369487983281
18,False,0.63,0.63,0.576,False,False,4.0,14600.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.377876763177,,,3.1783914566,12.71905756,,2108.40532684,8454.20422125,,,,True,0.629,,1.0,0.371995820272
19,False,0.63,0.63,0.5608,False,True,4.0,15000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.367695407784,,0.905540704727,,13.0844562054,586.256939888,,8689.91179585,0.833808080808,1.09454500675,,True,0.6045,,1.0,0.35381400209
20,False,0.63,0.63,0.5596,False,True,4.0,16000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.367483296214,,0.880153894424,,13.9646100998,578.340337038,,9268.25213289,0.885242424242,0.818297684193,,True,0.6115,,1.0,0.356217345873
21,False,0.63,0.63,0.5532,False,True,4.0,17000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.367589351999,,0.882822275162,,14.847432375,578.523528576,,9846.77566147,0.870393939394,0.901888251305,,True,0.6055,,1.0,0.357784743992
22,False,0.63,0.63,0.5644,False,True,4.0,18000.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.366846961502,,0.861926317215,,15.7093586922,578.214272738,,10424.9899342,0.862151515152,0.964742302895,,True,0.618,,1.0,0.361546499478
23,False,0.63,0.63,0.5632,False,False,5.0,18250.0,/watson/data/ml/results/cbt-random-search/78/78_-sed_130_-ehd_41_-b_33.out,True,None,0.365362180507,,,3.20032095909,15.9193785191,,2114.08576202,10568.2899833,,,True,True,0.6085,,0.0,0.358829676071
0,False,0.2805,0.2805,0.2824,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,False,None,0.242019302153,66.1215071678,,,,,,,,,,True,0.2805,True,2.0,0.265412748171
1,False,0.602,0.602,0.5652,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.40969349878,,2.87671661377,,2.87671661377,2004.5961678,,2004.5961678,0.468237288136,2.86166858673,,True,0.602,True,2.0,0.400417972832
2,False,0.602,0.602,0.5564,False,False,1.0,1021.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.40948138721,,,2.9333357811,2.9333357811,,2047.31498551,2047.31498551,,,,True,0.599,,1.0,0.39592476489
3,False,0.646,0.646,0.614,False,True,1.0,2000.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.420617244671,,2.79390954971,,5.67062616348,1994.48940015,,3999.08556795,0.687383923986,1.83688807487,,True,0.646,True,2.0,0.401253918495
4,False,0.663,0.663,0.6232,False,False,2.0,2042.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.420617244671,,,2.86705780029,5.80039358139,,2036.28562784,4083.60061336,,,,True,0.663,True,2.0,0.409717868339
5,False,0.6655,0.6655,0.6304,False,True,2.0,3000.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.413299395482,,2.90659618378,,8.57722234726,2001.28457165,,6000.3701396,0.816253210067,1.20615637302,,True,0.6655,True,2.0,0.405642633229
6,False,0.669,0.669,0.6316,False,False,3.0,3063.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.412557004985,,,2.96068310738,8.76107668877,,2043.93612885,6127.53674221,,,,True,0.669,True,2.0,0.403657262278
7,False,0.669,0.669,0.6084,False,True,3.0,4000.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.392936684696,,2.86941576004,,11.4466381073,1995.17380881,,7995.54394841,0.910455572676,0.659531474113,,True,0.651,,2.0,0.386729362591
8,False,0.669,0.669,0.6044,False,False,4.0,4084.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.390497401633,,,2.92691302299,11.6879897118,,2036.7722261,8164.30896831,,,,True,0.64,,1.0,0.387669801463
9,False,0.669,0.669,0.6016,False,True,4.0,5000.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.396012302471,,2.86212015152,,14.3087582588,1998.33885217,,9993.88280058,0.965424242424,0.300338476896,,True,0.6505,,1.0,0.379728317659
10,False,0.669,0.669,0.5972,False,False,5.0,5105.0,/watson/data/ml/results/cbt-random-search/133/133_-sed_219_-ehd_386_-b_118.out,True,None,0.387739951214,,,2.91479563713,14.6027853489,,2039.91251183,10204.2214801,,,True,True,0.6445,,0.0,0.379832810867
0,False,0.288,0.288,0.2792,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,False,None,0.246473645137,55.5533111095,,,,,,,,,,True,0.288,True,2.0,0.26394984326
1,False,0.534,0.534,0.4912,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.356453494538,,1.07186126709,,1.07186126709,1046.63012242,,1046.63012242,0.411390243902,3.13955521584,,True,0.534,True,2.0,0.352455590387
2,False,0.627,0.627,0.5804,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.407360271503,,1.06180739403,,2.13366866112,1047.39457154,,2094.02469397,0.579634146341,2.37301921844,,True,0.627,True,2.0,0.408150470219
3,False,0.658,0.658,0.6136,False,False,1.0,2938.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.422844416163,,,3.12278413773,3.12278413773,,3080.42483258,3080.42483258,,,,True,0.658,True,2.0,0.425600835946
4,False,0.658,0.658,0.604,False,True,1.0,3000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.413299395482,,1.06201529503,,3.19568395615,1051.02338624,,3145.04808021,0.645422764228,2.07763147354,,True,0.65,,2.0,0.40303030303
5,False,0.658,0.658,0.604,False,True,1.0,4000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.405981546293,,1.05661010742,,4.25229406357,1046.64355183,,4191.69163203,0.76343902439,1.4851398468,,True,0.655,,2.0,0.405015673981
6,False,0.677,0.677,0.6252,False,True,1.0,5000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.424011029802,,1.05466532707,,5.30695939064,1047.27630234,,5238.96793437,0.760926829268,1.50118100643,,True,0.677,True,2.0,0.421525600836
7,False,0.68,0.68,0.6424,False,False,2.0,5876.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.420617244671,,,3.1083278656,6.23111200333,,3078.43724751,6158.8620801,,,,True,0.68,True,2.0,0.414106583072
8,False,0.68,0.68,0.624,False,True,2.0,6000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.404390709513,,1.06052708626,,6.3674864769,1049.76111269,,6288.72904706,0.783826558266,1.38151693344,,True,0.6635,,2.0,0.396760710554
9,False,0.68,0.68,0.6164,False,True,2.0,7000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.397603139251,,1.04800701141,,7.41549348831,1041.95084929,,7330.67989635,0.917634146341,0.640836834908,,True,0.6605,,2.0,0.391431556949
10,False,0.68,0.68,0.624,False,True,2.0,8000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.405239155796,,1.0714366436,,8.48693013191,1047.18162894,,8377.8615253,0.908219512195,0.682779610157,,True,0.657,,2.0,0.394879832811
11,False,0.68,0.68,0.6096,False,False,3.0,8814.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.399618199173,,,3.08944869041,9.32056069374,,3066.58473182,9225.44681191,,,,True,0.6615,,1.0,0.38986415883
12,False,0.68,0.68,0.6068,False,True,3.0,9000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.394315409906,,1.03005480766,,9.51698493958,1041.30316305,,9419.16468835,0.914327913279,0.640341103077,,True,0.662,,1.0,0.383699059561
13,False,0.68,0.68,0.6068,False,True,3.0,10000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.392512461555,,1.03659081459,,10.5535757542,1040.48604989,,10459.6507382,0.979926829268,0.186559095979,,True,0.655,,1.0,0.387042842215
14,False,0.68,0.68,0.6012,False,True,3.0,11000.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.396330469827,,1.03076839447,,11.5843441486,1043.50606418,,11503.1568024,0.97212195122,0.256235003471,,True,0.6525,,1.0,0.387251828631
15,False,0.68,0.68,0.5928,False,False,4.0,11752.0,/watson/data/ml/results/cbt-random-search/224/224_-sed_488_-ehd_273_-b_41.out,True,None,0.384240110298,,,3.0546681881,12.3752288818,,3062.35334873,12287.8001606,,,True,True,0.6515,,0.0,0.377011494253
0,False,0.289,0.289,0.2776,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,False,None,0.245943366211,53.9876439571,,,,,,,,,,True,0.289,True,2.0,0.264785788924
1,False,0.545,0.545,0.4932,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.369074132994,,1.47368526459,,1.47368526459,1331.85824847,,1331.85824847,0.404966666667,3.16852450371,,True,0.545,True,2.0,0.36394984326
2,False,0.6135,0.6135,0.5844,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.40789055043,,1.49936747551,,2.9730527401,1335.69651222,,2667.55476069,0.583083333333,2.34148192406,,True,0.6135,True,2.0,0.396238244514
3,False,0.6185,0.6185,0.5816,False,False,1.0,2008.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.414996288048,,,2.98350310326,2.98350310326,,2678.69562984,2678.69562984,,,,True,0.6185,True,2.0,0.404493207941
4,False,0.645,0.645,0.6088,False,True,1.0,3000.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.423480750875,,1.50784468651,,4.48089742661,1345.60476065,,4013.15952134,0.70035,1.77898812294,,True,0.645,True,2.0,0.404179728318
5,False,0.677,0.677,0.6296,False,True,1.0,4000.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.430692544278,,1.50929355621,,5.99019098282,1343.3031249,,5356.46264625,0.7153,1.70581138134,,True,0.677,True,2.0,0.417554858934
6,False,0.6785,0.6785,0.628,False,False,2.0,4016.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.424859476084,,,3.02555894852,6.00906205177,,2700.36726236,5379.0628922,,,,True,0.6785,True,2.0,0.412121212121
7,False,0.6785,0.6785,0.612,False,True,2.0,5000.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.405133100011,,1.46924066544,,7.45943164825,1340.53258443,,6696.99523067,0.831016666667,1.13482677937,,True,0.651,,2.0,0.393834900731
8,False,0.6785,0.6785,0.6392,False,True,2.0,6000.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.406299713649,,1.46648359299,,8.92591524124,1336.0044198,,8032.99965048,0.809816666667,1.23271393776,,True,0.6755,,2.0,0.398955067921
9,False,0.6785,0.6785,0.636,False,False,3.0,6024.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.414041785979,,,2.94640040398,8.95546245575,,2686.85875177,8065.92164397,,,,True,0.6775,,1.0,0.407523510972
10,False,0.6785,0.6785,0.612,False,True,3.0,7000.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.394845688832,,1.50267219543,,10.4285874367,1334.13340974,,9367.13306022,0.928616666667,0.552618265152,,True,0.6485,,1.0,0.383908045977
11,False,0.6785,0.6785,0.6236,False,True,3.0,8000.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.39261851734,,1.46822285652,,11.8968102932,1336.08968949,,10703.2227497,0.911666666667,0.654225349426,,True,0.667,,1.0,0.381504702194
12,False,0.6785,0.6785,0.6196,False,False,4.0,8032.0,/watson/data/ml/results/cbt-random-search/119/119_-sed_208_-ehd_392_-b_60.out,True,None,0.397815250822,,,2.98585724831,11.9413197041,,2681.76125002,10747.682894,,,True,True,0.6685,,0.0,0.378787878788
0,False,0.282,0.282,0.2776,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,False,None,0.248806872415,49.384898901,,,,,,,,,,True,0.282,True,2.0,0.269070010449
1,False,0.512,0.512,0.4644,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.339590624669,,2.00186610222,,2.00186610222,1354.14521551,,1354.14521551,0.391757575758,3.24124550819,,True,0.512,True,2.0,0.336468129572
2,False,0.5995,0.5995,0.5512,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.399936366529,,1.89261889458,,3.8944849968,1334.93093562,,2689.07615113,0.556363636364,2.48908305168,,True,0.5995,True,2.0,0.391536050157
3,False,0.6345,0.6345,0.5952,False,True,0.0,3000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.428359317001,,1.82719421387,,5.72167921066,1334.05498219,,4023.13113332,0.616,2.21946668625,,True,0.6345,True,2.0,0.418495297806
4,False,0.6545,0.6545,0.6064,False,False,1.0,3650.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.434086329409,,,6.97685241699,6.97685241699,,4892.42317486,4892.42317486,,,,True,0.6545,True,2.0,0.429362591432
5,False,0.6545,0.6545,0.5952,False,True,1.0,4000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.418390073178,,1.8449780941,,7.56665730476,1336.59669495,,5359.72782826,0.686303030303,1.86051309109,,True,0.648,,2.0,0.40407523511
6,False,0.6605,0.6605,0.6068,False,True,1.0,5000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.424117085587,,1.76971197128,,9.33636927605,1329.6574049,,6689.38523316,0.762303030303,1.49021780491,,True,0.6605,True,2.0,0.410971786834
7,False,0.6605,0.6605,0.626,False,True,1.0,6000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.419768798388,,1.93062806129,,11.2669973373,1332.17559814,,8021.56083131,0.758909090909,1.51102745533,,True,0.659,,2.0,0.403343782654
8,False,0.6835,0.6835,0.6436,False,True,1.0,7000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.435677166189,,1.96330165863,,13.230298996,1330.55176377,,9352.11259508,0.761242424242,1.49474871159,,True,0.6835,True,2.0,0.423510971787
9,False,0.6835,0.6835,0.6512,False,False,2.0,7300.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.429313819069,,,6.85440826416,13.8312606812,,4858.47901917,9750.90219402,,,,True,0.67,,1.0,0.413793103448
10,False,0.6835,0.6835,0.6224,False,True,2.0,8000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.405451267367,,2.00904679298,,15.239345789,1330.54087496,,10682.65347,0.876161616162,0.855324089527,,True,0.6565,,1.0,0.393312434692
11,False,0.6835,0.6835,0.6152,False,True,2.0,9000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.397709195037,,1.78343272209,,17.022778511,1340.34000063,,12022.9934707,0.912272727273,0.660962641239,,True,0.657,,1.0,0.391013584117
12,False,0.6835,0.6835,0.6092,False,True,2.0,10000.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.403754374801,,1.94411826134,,18.9668967724,1334.82571888,,13357.8191895,0.904606060606,0.716877698898,,True,0.6515,,1.0,0.392998955068
13,False,0.6835,0.6835,0.6264,False,False,3.0,10950.0,/watson/data/ml/results/cbt-random-search/61/61_-sed_438_-ehd_232_-b_33.out,True,None,0.403011984304,,,6.96698236465,20.7982430458,,4871.25744009,14622.1596341,,,True,True,0.657,,0.0,0.391013584117
0,False,0.2865,0.2865,0.2896,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/62/62_-sed_326_-ehd_240_-b_29.out,False,None,0.253579382755,54.5598421097,,,,,,,,,,True,0.2865,True,2.0,0.27157784744
1,False,0.471,0.471,0.446,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/62/62_-sed_326_-ehd_240_-b_29.out,True,None,0.343090465585,,0.777062892914,,0.777062892914,837.742543459,,837.742543459,0.375620689655,3.31668186188,,True,0.471,True,2.0,0.338035527691
2,False,0.5705,0.5705,0.5224,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/62/62_-sed_326_-ehd_240_-b_29.out,True,None,0.389118676424,,0.768896102905,,1.54595899582,837.845473766,,1675.58801723,0.533137931034,2.58001470566,,True,0.5705,True,2.0,0.388296760711
3,False,0.631,0.631,0.5772,False,True,0.0,3000.0,/watson/data/ml/results/cbt-random-search/62/62_-sed_326_-ehd_240_-b_29.out,True,None,0.415208399618,,0.76350736618,,2.309466362,836.256191969,,2511.84420919,0.596793103448,2.28888368607,,True,0.631,True,2.0,0.399582027168
4,False,0.6585,0.6585,0.6008,False,True,0.0,4000.0,/watson/data/ml/results/cbt-random-search/62/62_-sed_326_-ehd_240_-b_29.out,True,None,0.430268321137,,0.778083562851,,3.08754992485,837.590758801,,3349.43496799,0.635172413793,2.11832594872,,True,0.6585,True,2.0,0.426645768025
5,False,0.6585,0.6585,0.6044,False,False,1.0,4153.0,/watson/data/ml/results/cbt-random-search/62/62_-sed_326_-ehd_240_-b_29.out,True,None,0.428889595927,,,3.20503401756,3.20503401756,,3479.12290978,3479.12290978,,,,True,0.647,,1.0,0.425600835946
6,False,0.6585,0.6585,0.5928,False,True,1.0,5000.0,/watson/data/ml/results/cbt-random-search/62/62_-sed_326_-ehd_240_-b_29.out,True,None,0.421041467812,,0.790795087814,,3.87834501266,838.971623421,,4188.40659142,0.736176245211,1.61703288555,,True,0.6425,,1.0,0.414629049112
7,False,0.6615,0.6615,0.6112,False,True,1.0,6000.0,/watson/data/ml/results/cbt-random-search/62/62_-sed_326_-ehd_240_-b_29.out,True,None,0.421465690953,,0.774888753891,,4.65323376656,837.840262413,,5026.24685383,0.745724137931,1.56728386879,,True,0.6615,True,2.0,0.413584117032
8,False,0.677,0.677,0.6224,False,True,1.0,7000.0,/watson/data/ml/results/cbt-random-search/62/62_-sed_326_-ehd_240_-b_29.out,True,None,0.418177961608,,0.783015727997,,5.43624949455,843.304347277,,5869.55120111,0.747275862069,1.5678550005,,True,0.677,True,2.0,0.409613375131
